id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
249,@Skjdbfjfndenbehehwqgqgbej,Alguien que hable español?,UgwAU_gXwnyPr8qQ_TV4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAU_gXwnyPr8qQ_TV4AaABAg,17-03-2024 00:40,4,Alguien que hable español?,http://www.youtube.com/@Skjdbfjfndenbehehwqgqgbej
250,@Redmi9aDevice-dj9zc,Hóla como estas hermano😊❤,UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA147-TS4wy9,@Skjdbfjfndenbehehwqgqgbej,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA147-TS4wy9,17-03-2024 01:16,0,Hóla como estas hermano😊❤,http://www.youtube.com/@Redmi9aDevice-dj9zc
251,@Skjdbfjfndenbehehwqgqgbej,@@Redmi9aDevice-dj9zc hola bro,UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA148MkWeAxG,@Skjdbfjfndenbehehwqgqgbej,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA148MkWeAxG,17-03-2024 01:28,0,@@Redmi9aDevice-dj9zc hola bro,http://www.youtube.com/@Skjdbfjfndenbehehwqgqgbej
252,@Redmi9aDevice-dj9zc,@@Skjdbfjfndenbehehwqgqgbej Dios te bendiga soy de Marruecos fue un honor conocerte,UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA1636slILGz,@Skjdbfjfndenbehehwqgqgbej,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA1636slILGz,17-03-2024 19:21,0,@@Skjdbfjfndenbehehwqgqgbej Dios te bendiga soy de Marruecos fue un honor conocerte,http://www.youtube.com/@Redmi9aDevice-dj9zc
253,@Skjdbfjfndenbehehwqgqgbej,@@Redmi9aDevice-dj9zc Igualmente bro,UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA185im5GcKX,@Skjdbfjfndenbehehwqgqgbej,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwAU_gXwnyPr8qQ_TV4AaABAg.A142rCGyhYpA185im5GcKX,18-03-2024 14:22,0,@@Redmi9aDevice-dj9zc Igualmente bro,http://www.youtube.com/@Skjdbfjfndenbehehwqgqgbej
254,@jovitaflordeliz6975,Me,Ugxffq_Aiq58zvDifgt4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugxffq_Aiq58zvDifgt4AaABAg,16-03-2024 23:25,0,Me,http://www.youtube.com/@jovitaflordeliz6975
255,@ardathao9904,Who\'s watching this in 2023???,Ugwlh5TQBCfRvUJ8m9Z4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwlh5TQBCfRvUJ8m9Z4AaABAg,16-03-2024 22:58,0,Who\'s watching this in 2023???,http://www.youtube.com/@ardathao9904
256,@nanynha854,Brasil aqui🇧🇷🇧🇷🇧🇷... Nostálgia 🎶❤,Ugx8gNg5I4jyu0tPgJR4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx8gNg5I4jyu0tPgJR4AaABAg,16-03-2024 22:53,0,Brasil aqui🇧🇷🇧🇷🇧🇷... Nostálgia 🎶❤,http://www.youtube.com/@nanynha854
257,@BethsabeeShebaNewrose-pm1vs,Who’s here for the dogs and horses?,UgxW2AWbFKwjbaJ72pB4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxW2AWbFKwjbaJ72pB4AaABAg,16-03-2024 22:32,0,Who’s here for the dogs and horses?,http://www.youtube.com/@BethsabeeShebaNewrose-pm1vs
258,@Stingray-ly2om,Garbage music.,Ugx_X1izbkf4vdR8gIN4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx_X1izbkf4vdR8gIN4AaABAg,16-03-2024 22:27,0,Garbage music.,http://www.youtube.com/@Stingray-ly2om
259,@Mahni.richardson,Me,UgynVI7eGUciV3rf5oZ4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgynVI7eGUciV3rf5oZ4AaABAg,16-03-2024 22:20,0,Me,http://www.youtube.com/@Mahni.richardson
260,@HERRERAMIA-em2wt,Omg😂🎉🎉,UgwroEC4cJYqDVh2N4h4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwroEC4cJYqDVh2N4h4AaABAg,16-03-2024 22:18,0,Omg😂🎉🎉,http://www.youtube.com/@HERRERAMIA-em2wt
261,@randyanselmo6245,Who Listen This Now In 2024??,UgyfSBRtEIg7Ceer8AN4AaABAg,,23,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfSBRtEIg7Ceer8AN4AaABAg,16-03-2024 21:50,7,Who Listen This Now In 2024??,http://www.youtube.com/@randyanselmo6245
262,@wesleypillay6684,Me,UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19YaQqcaj-,@randyanselmo6245,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19YaQqcaj-,19-03-2024 03:53,0,Me,http://www.youtube.com/@wesleypillay6684
263,@augustslipaway,why do you care?,UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19a7QL7DOZ,@randyanselmo6245,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19a7QL7DOZ,19-03-2024 04:16,0,why do you care?,http://www.youtube.com/@augustslipaway
264,@wesleypillay6684,@@augustslipaway really you again... he just asked who\'s listen this in 2024 and i said me anyway why do you care?,UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19b5wABQCK,@randyanselmo6245,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19b5wABQCK,19-03-2024 04:24,0,@@augustslipaway really you again... he just asked who\'s listen this in 2024 and i said me anyway why do you care?,http://www.youtube.com/@wesleypillay6684
265,@augustslipaway,"@@wesleypillay6684 literally on every music videos we get comments like these""are you listening this in 2024,2023"" it\'s annoying that\'s it",UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19bfeVO7dp,@randyanselmo6245,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19bfeVO7dp,19-03-2024 04:29,0,"@@wesleypillay6684 literally on every music videos we get comments like these""are you listening this in 2024,2023"" it\'s annoying that\'s it",http://www.youtube.com/@augustslipaway
266,@wesleypillay6684,@@augustslipaway yeah i guess...,UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19c0bGjUSf,@randyanselmo6245,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyfSBRtEIg7Ceer8AN4AaABAg.A13kMHTBmHYA19c0bGjUSf,19-03-2024 04:32,0,@@augustslipaway yeah i guess...,http://www.youtube.com/@wesleypillay6684
267,@leahmorenol3379,me😅,Ugz2-NNObPy_yBtv1Wh4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugz2-NNObPy_yBtv1Wh4AaABAg,16-03-2024 21:49,0,me😅,http://www.youtube.com/@leahmorenol3379
268,@arnabhaldar4306,10 years of this legit song🔥🔥🔥,UgxMy5j76kqRC6uGi4B4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxMy5j76kqRC6uGi4B4AaABAg,16-03-2024 21:46,0,10 years of this legit song🔥🔥🔥,http://www.youtube.com/@arnabhaldar4306
269,@user-vq2ff4mb2w,Alguém em 2025?,UgyGKyzP6p3_V2SXdOF4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyGKyzP6p3_V2SXdOF4AaABAg,16-03-2024 21:25,1,Alguém em 2025?,http://www.youtube.com/@user-vq2ff4mb2w
270,@user-lq1os4ml6p,It\'s 2024 though...,UgyGKyzP6p3_V2SXdOF4AaABAg.A13hY0wabdXA14A1Qz8WlP,@user-vq2ff4mb2w,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyGKyzP6p3_V2SXdOF4AaABAg.A13hY0wabdXA14A1Qz8WlP,17-03-2024 01:43,0,It\'s 2024 though...,http://www.youtube.com/@user-lq1os4ml6p
271,@cn9201,I love this ❤❤❤,UgyIeOlNCUriUnVdb414AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyIeOlNCUriUnVdb414AaABAg,16-03-2024 20:43,0,I love this ❤❤❤,http://www.youtube.com/@cn9201
272,@ceejayyay8429,I LOVE U TAYLOR SWIFT,Ugx3AROdTri_UsiS1GF4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx3AROdTri_UsiS1GF4AaABAg,16-03-2024 20:15,0,I LOVE U TAYLOR SWIFT,http://www.youtube.com/@ceejayyay8429
273,@AndressaRafaela-xc6mq,Love taylor swift,UgwP0-gkU5Gp5sLeGyJ4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwP0-gkU5Gp5sLeGyJ4AaABAg,16-03-2024 20:14,0,Love taylor swift,http://www.youtube.com/@AndressaRafaela-xc6mq
274,@AndressaRafaela-xc6mq,Hello,UgxZ0fFrl23rmTYl7xl4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxZ0fFrl23rmTYl7xl4AaABAg,16-03-2024 20:13,0,Hello,http://www.youtube.com/@AndressaRafaela-xc6mq
275,@Box_junior2020,Who is here in 2024,UgzeYN7_vAYVc1nvqb14AaABAg,,5,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzeYN7_vAYVc1nvqb14AaABAg,16-03-2024 19:48,1,Who is here in 2024,http://www.youtube.com/@Box_junior2020
276,@susi4772,Me of course!!!,UgzeYN7_vAYVc1nvqb14AaABAg.A13XRjhc5sJA13qZUvghPG,@Box_junior2020,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzeYN7_vAYVc1nvqb14AaABAg.A13XRjhc5sJA13qZUvghPG,16-03-2024 22:44,0,Me of course!!!,http://www.youtube.com/@susi4772
277,@aleksejuskovalis659,j\'m,UgypyS9pRxX7Qp0HiWp4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgypyS9pRxX7Qp0HiWp4AaABAg,16-03-2024 19:45,0,j\'m,http://www.youtube.com/@aleksejuskovalis659
278,@Corndog-wg4wt,She’s hot,UgyC2_thoA7kVXHTRHd4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyC2_thoA7kVXHTRHd4AaABAg,16-03-2024 19:19,1,She’s hot,http://www.youtube.com/@Corndog-wg4wt
279,@Box_junior2020,Ayoo bro,UgyC2_thoA7kVXHTRHd4AaABAg.A13U9g1JBgJA13XTr17YNy,@Corndog-wg4wt,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyC2_thoA7kVXHTRHd4AaABAg.A13U9g1JBgJA13XTr17YNy,16-03-2024 19:48,0,Ayoo bro,http://www.youtube.com/@Box_junior2020
280,@DogPersonn,Istg this is the only song I like from her,UgzwzkhUl_E4ApwLRsV4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzwzkhUl_E4ApwLRsV4AaABAg,16-03-2024 19:18,1,Istg this is the only song I like from her,http://www.youtube.com/@DogPersonn
281,@BrodiesPiano,Style?,UgzwzkhUl_E4ApwLRsV4AaABAg.A13U0bdJEAmA142k4aP34W,@DogPersonn,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzwzkhUl_E4ApwLRsV4AaABAg.A13U0bdJEAmA142k4aP34W,17-03-2024 00:39,0,Style?,http://www.youtube.com/@BrodiesPiano
282,@xiuyujia5082,Love this it’s stuck in my head,UgzCsUFeKnnjqyrhMcZ4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzCsUFeKnnjqyrhMcZ4AaABAg,16-03-2024 18:33,0,Love this it’s stuck in my head,http://www.youtube.com/@xiuyujia5082
283,@TheOtherGuy62,SYDNEY!!,UgzkI_Og0VdWwjlCt7d4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzkI_Og0VdWwjlCt7d4AaABAg,16-03-2024 18:30,0,SYDNEY!!,http://www.youtube.com/@TheOtherGuy62
284,@KarimSayeh-vp3nd,❤❤marvelllouse adorable attractive miss univers your voice very very beautiful the world wonderful the world very very beautiful miss univers miss very very very beautiful miss Taylor la plus jolie impératrice the world SWIFT❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤THANKS YOU ❤❤❤❤❤,UgxY_kXx0HDlmMNCpgp4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxY_kXx0HDlmMNCpgp4AaABAg,16-03-2024 17:59,0,❤❤marvelllouse adorable attractive miss univers your voice very very beautiful the world wonderful the world very very beautiful miss univers miss very very very beautiful miss Taylor la plus jolie impératrice the world SWIFT❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤THANKS YOU ❤❤❤❤❤,http://www.youtube.com/@KarimSayeh-vp3nd
285,@KarimSayeh-vp3nd,❤❤vous êtes la lune qui brille autour du monde le soleil qui illumine notre coeur vous êtes la plus belle impératrice la plus mARVELLOUSE star et la plus belle chanteuse a la voix d\'or au monde miss Taylor belle SWIFT MISS UNIVERS ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,UgwdTE3RkLD5P8dLt754AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwdTE3RkLD5P8dLt754AaABAg,16-03-2024 17:57,0,❤❤vous êtes la lune qui brille autour du monde le soleil qui illumine notre coeur vous êtes la plus belle impératrice la plus mARVELLOUSE star et la plus belle chanteuse a la voix d\'or au monde miss Taylor belle SWIFT MISS UNIVERS ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,http://www.youtube.com/@KarimSayeh-vp3nd
286,@Penelope9393,Because u know I love the player and you love the game I loved that part btw I love ur new album! The torched poets departments it’s so pretty! I was also dancing to this it went with it great and my singing was matching! I love swifties bc I’m one!❤❤❤,UgyxcWOBIKjY6hzkqsF4AaABAg,,4,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyxcWOBIKjY6hzkqsF4AaABAg,16-03-2024 17:12,0,Because u know I love the player and you love the game I loved that part btw I love ur new album! The torched poets departments it’s so pretty! I was also dancing to this it went with it great and my singing was matching! I love swifties bc I’m one!❤❤❤,http://www.youtube.com/@Penelope9393
287,@RobertGrosu-uu8qy,Era in anul 2014,Ugya5elcawyE7MdfxHJ4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugya5elcawyE7MdfxHJ4AaABAg,16-03-2024 17:11,0,Era in anul 2014,http://www.youtube.com/@RobertGrosu-uu8qy
288,@alexanderarturojimenez7492,Me,UgweovCGgRr8T4ubnP94AaABAg,,4,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgweovCGgRr8T4ubnP94AaABAg,16-03-2024 17:03,0,Me,http://www.youtube.com/@alexanderarturojimenez7492
289,@CrepoXZW9,"""I hate the swifties, but i dont hate taylor swift""",Ugwdvtzkkw32Sr-xrQB4AaABAg,,5,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwdvtzkkw32Sr-xrQB4AaABAg,16-03-2024 16:42,1,"""I hate the swifties, but i dont hate taylor swift""",http://www.youtube.com/@CrepoXZW9
290,@flowers-ww9jc,Okay that is better,Ugwdvtzkkw32Sr-xrQB4AaABAg.A13C7ijit7BA13YQ4uMNrD,@CrepoXZW9,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwdvtzkkw32Sr-xrQB4AaABAg.A13C7ijit7BA13YQ4uMNrD,16-03-2024 19:56,0,Okay that is better,http://www.youtube.com/@flowers-ww9jc
291,@void_mel23,Slayyyyy♡♡♡♥♥♥,UgyFzwC1jywyrvISnZx4AaABAg,,4,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyFzwC1jywyrvISnZx4AaABAg,16-03-2024 16:35,0,Slayyyyy♡♡♡♥♥♥,http://www.youtube.com/@void_mel23
292,@user-er9te7nr8h,Song lyrics so I love you send me it was a girl dream ❤️🏡,Ugw8muR4pQ1FjGKiiSB4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw8muR4pQ1FjGKiiSB4AaABAg,16-03-2024 16:33,0,Song lyrics so I love you send me it was a girl dream ❤️🏡,http://www.youtube.com/@user-er9te7nr8h
293,@jessemartinez9705,Me,UgxZxQLu0IKCqNqNSTx4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxZxQLu0IKCqNqNSTx4AaABAg,16-03-2024 15:12,0,Me,http://www.youtube.com/@jessemartinez9705
294,@ckcapone2269,Taylor swift; sort out ur cheeser and we can have a right go 😅,UgzPhGZk7G9zOvQ5xv94AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzPhGZk7G9zOvQ5xv94AaABAg,16-03-2024 14:59,0,Taylor swift; sort out ur cheeser and we can have a right go 😅,http://www.youtube.com/@ckcapone2269
295,@marionmarchant2863,🤣🤣🤣🤣🤣😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂Ciel !!!!,UgxYnDe7b65gL40WiON4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxYnDe7b65gL40WiON4AaABAg,16-03-2024 14:53,0,🤣🤣🤣🤣🤣😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂Ciel !!!!,http://www.youtube.com/@marionmarchant2863
296,@user-qj3mc7od3u,מלכת הולם אני סוויפת ❤,UgyWr0_osRE934xIzkB4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyWr0_osRE934xIzkB4AaABAg,16-03-2024 14:40,0,מלכת הולם אני סוויפת ❤,http://www.youtube.com/@user-qj3mc7od3u
297,@AryiaRunnion,Taylor\'s cat!!!,UgwnEk8VWGMlnxdX0RN4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwnEk8VWGMlnxdX0RN4AaABAg,16-03-2024 14:03,0,Taylor\'s cat!!!,http://www.youtube.com/@AryiaRunnion
298,@user-tn6wj8we4k,Meee I love she forever,Ugy0Khs-k6OERQNyAQZ4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugy0Khs-k6OERQNyAQZ4AaABAg,16-03-2024 14:00,0,Meee I love she forever,http://www.youtube.com/@user-tn6wj8we4k
299,@Khonne730,SO IT GOING TO BE FOREVER OR IT GOING TO GO DOWN IN PAIN,Ugw_cGQo1xUW8kfFHnJ4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugw_cGQo1xUW8kfFHnJ4AaABAg,16-03-2024 13:59,0,SO IT GOING TO BE FOREVER OR IT GOING TO GO DOWN IN PAIN,http://www.youtube.com/@Khonne730
300,@nzkw928,Anyone here in March 2024/3👈,UgxAqzGh9Inf0ivu_yV4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxAqzGh9Inf0ivu_yV4AaABAg,16-03-2024 13:58,0,Anyone here in March 2024/3👈,http://www.youtube.com/@nzkw928
301,@Khonne730,Nvm,UgwRwK3qeyTkexq7BPN4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwRwK3qeyTkexq7BPN4AaABAg,16-03-2024 13:57,0,Nvm,http://www.youtube.com/@Khonne730
302,@Khonne730,What,UgxCDm4cGNb71JtKz_94AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxCDm4cGNb71JtKz_94AaABAg,16-03-2024 13:56,0,What,http://www.youtube.com/@Khonne730
303,@Khonne730,.,UgxQn3a_xttCrhiDgg54AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxQn3a_xttCrhiDgg54AaABAg,16-03-2024 13:56,0,.,http://www.youtube.com/@Khonne730
304,@JaneKim-js4nd,Dude why she mad dogging ?,UgzaOzjnwgZmUSIOg114AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzaOzjnwgZmUSIOg114AaABAg,16-03-2024 13:55,0,Dude why she mad dogging ?,http://www.youtube.com/@JaneKim-js4nd
305,@Khonne730,SOMEONE SUB TO HERRR SHE THE BEST PERSON 🥹🥹🥹🥹🥹🥹🥹,UgyrphimC8hJQp_PfBV4AaABAg,,3,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyrphimC8hJQp_PfBV4AaABAg,16-03-2024 13:55,0,SOMEONE SUB TO HERRR SHE THE BEST PERSON 🥹🥹🥹🥹🥹🥹🥹,http://www.youtube.com/@Khonne730
306,@mandy20121,Girl I love you,Ugwvh9vU-R3Ch20p-jV4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugwvh9vU-R3Ch20p-jV4AaABAg,16-03-2024 13:51,0,Girl I love you,http://www.youtube.com/@mandy20121
307,@dakotasmith9615,THIS IS MY ABSOLUTE FAVORITE!!!!!!!!!,UgzgRyMMB91QghExwEl4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzgRyMMB91QghExwEl4AaABAg,16-03-2024 13:48,0,THIS IS MY ABSOLUTE FAVORITE!!!!!!!!!,http://www.youtube.com/@dakotasmith9615
308,@kellybarrett7420,I\'m a big fan,UgwuVwtawtIocR1RyeR4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwuVwtawtIocR1RyeR4AaABAg,16-03-2024 13:42,0,I\'m a big fan,http://www.youtube.com/@kellybarrett7420
309,@kellybarrett7420,I love you Taylor swift,Ugx5IKqfV_X6dkLn8OF4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugx5IKqfV_X6dkLn8OF4AaABAg,16-03-2024 13:42,0,I love you Taylor swift,http://www.youtube.com/@kellybarrett7420
310,@Rishita__074,2024😌,UgyGDRDCkY2ZLA_PGJZ4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyGDRDCkY2ZLA_PGJZ4AaABAg,16-03-2024 13:41,0,2024😌,http://www.youtube.com/@Rishita__074
311,@user-fr1zf3df6f,Me,UgzJV6mNpOT_-EtmNQp4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzJV6mNpOT_-EtmNQp4AaABAg,16-03-2024 13:05,0,Me,http://www.youtube.com/@user-fr1zf3df6f
312,@dogpikey,I love you Taylor swift,UgwlwRZEaM2gpFFQrkp4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwlwRZEaM2gpFFQrkp4AaABAg,16-03-2024 13:03,0,I love you Taylor swift,http://www.youtube.com/@dogpikey
313,@user-sx2kt3qc5u,❤❤❤❤❤❤❤❤,UgzY6bsdIsxvDrCnUa94AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzY6bsdIsxvDrCnUa94AaABAg,16-03-2024 12:49,0,❤❤❤❤❤❤❤❤,http://www.youtube.com/@user-sx2kt3qc5u
314,@martinburns4836,T,UgxaoeUCGAwIoUFgj094AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxaoeUCGAwIoUFgj094AaABAg,16-03-2024 12:32,0,T,http://www.youtube.com/@martinburns4836
315,@user-dt4mq9bh1k,Cool gut gemacht🎉,UgxnKciK6VTZIr5M4Gx4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxnKciK6VTZIr5M4Gx4AaABAg,16-03-2024 12:28,0,Cool gut gemacht🎉,http://www.youtube.com/@user-dt4mq9bh1k
316,@vimalayadav1364,And the views incredible,UgzHh-WOYY8gEJAI4ex4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzHh-WOYY8gEJAI4ex4AaABAg,16-03-2024 12:09,0,And the views incredible,http://www.youtube.com/@vimalayadav1364
317,@vimalayadav1364,Best song ever,UgyJpQzh6M3kXRGeNWR4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgyJpQzh6M3kXRGeNWR4AaABAg,16-03-2024 12:09,0,Best song ever,http://www.youtube.com/@vimalayadav1364
318,@markhughw1,Sounds a little like Avril Levigne\'s Complicated,UgzQe6Rl0qwc1GzljjV4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgzQe6Rl0qwc1GzljjV4AaABAg,16-03-2024 12:06,0,Sounds a little like Avril Levigne\'s Complicated,http://www.youtube.com/@markhughw1
319,@madisoneubanks5674,I am a star buck lover but I do not think you are insane I am a fan 🤟 I love you,UgwN-vUqFiUomoGYiVN4AaABAg,,1,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgwN-vUqFiUomoGYiVN4AaABAg,16-03-2024 11:46,0,I am a star buck lover but I do not think you are insane I am a fan 🤟 I love you,http://www.youtube.com/@madisoneubanks5674
320,@XxBlissed,"I dont understand whats SOOOOOOOO overexaderatedly great about this song, yeah its a pretty nice to listen to.. but Ive heard a lot of bettter song, and WHy is everybody eacting like its the best song in the world",Ugyq0aNSkJpItsFFrDt4AaABAg,,2,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyq0aNSkJpItsFFrDt4AaABAg,16-03-2024 11:36,3,"I dont understand whats SOOOOOOOO overexaderatedly great about this song, yeah its a pretty nice to listen to.. but Ive heard a lot of bettter song, and WHy is everybody eacting like its the best song in the world",http://www.youtube.com/@XxBlissed
321,@EthanJoshuaLockhart,I made a Hollywood song on YouTube and it is about celebrities and reality.,Ugyq0aNSkJpItsFFrDt4AaABAg.A12eBnYMusVA12eUyElmIu,@XxBlissed,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyq0aNSkJpItsFFrDt4AaABAg.A12eBnYMusVA12eUyElmIu,16-03-2024 11:39,0,I made a Hollywood song on YouTube and it is about celebrities and reality.,http://www.youtube.com/@EthanJoshuaLockhart
322,@EthanJoshuaLockhart,You\'re right about that I agree.,Ugyq0aNSkJpItsFFrDt4AaABAg.A12eBnYMusVA12e_1MbXwA,@XxBlissed,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyq0aNSkJpItsFFrDt4AaABAg.A12eBnYMusVA12e_1MbXwA,16-03-2024 11:40,0,You\'re right about that I agree.,http://www.youtube.com/@EthanJoshuaLockhart
323,@EthanJoshuaLockhart,I make songs about what\'s going on in the world today.,Ugyq0aNSkJpItsFFrDt4AaABAg.A12eBnYMusVA12ejpBWbtV,@XxBlissed,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=Ugyq0aNSkJpItsFFrDt4AaABAg.A12eBnYMusVA12ejpBWbtV,16-03-2024 11:41,0,I make songs about what\'s going on in the world today.,http://www.youtube.com/@EthanJoshuaLockhart
324,@user-pq6ut3gc6e,2024❤,UgxRBayHlWKHv012Eih4AaABAg,,0,https://www.youtube.com/watch?v=e-ORhEE9VVg&lc=UgxRBayHlWKHv012Eih4AaABAg,16-03-2024 11:31,0,2024❤,http://www.youtube.com/@user-pq6ut3gc6e
